pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97
CP.13.sed.PM	-0.334430905811	0.165244009166	0.0546935712847	-0.0834726743842	0.120887624117	-0.263172804457	0.0706770913896	-0.00508085557993	0.0638277001405	-0.0473917845553	0.0497924301595	-0.0568124592303	0.0985011693297	-0.0210993397354	0.0271245902995	-0.0161386962836	0.0336483414637	-0.0172821340324	0.0120262062221	-0.0318989825666	0.0302283797816	-0.0193449268301	0.0265996721308	-0.0330143833935	0.0477156435255	0.0188660024786	-0.0375471702614	-0.0246784707424	0.00736127476245	0.0371951005844	-0.00639931312753	-0.0534317958361	0.0295132273872	0.0166875375885	0.035892326936	0.018290535011	0.0126321196774	0.000470590409532	-0.00343827194261	-0.0223096545183	-0.0186258066204	-0.0132720185681	-0.0268412446553	-0.0182981307831	0.108943554607	0.0659284544116	0.0236408118548	-0.0138280516289	-0.0347503572136	-0.0239710389749	-0.0310820302146	-0.0272399124088	-0.0508592246998	0.00200486956997	0.0155671814506	0.0581969473392	0.00569551930872	-0.0762462358196	-0.0150597302802	-0.0351566320507	-1.87602016624e-05	-0.0289263016877	-0.0139821835354	0.0483560418473	0.00491564592265	0.0849975909808	-0.0380359908664	-0.0336116448842	-0.0152337374853	-0.0216015374058	-0.045008167209	-0.0098384792001	0.0278800798325	0.0391876053676	0.0153093593352	-0.0148126175812	-0.0346954229976	-0.0367855535367	0.0330820595535	0.00613816855759	0.0260506934948	-0.0222860868533	-0.0467682396008	-0.0206425315251	0.0117110624823	0.00354525395587	0.0382516817791	-0.0154352005464	-0.0139687895166	0.048562972552	-0.0300953626045	-0.00237197994317	-0.00154770747553	-0.0262554446683	0.0270158331377	0.00356207640151	-1.78586242649e-09
CP.39.water	0.132681724136	-0.190126454628	0.114378193741	0.10331504498	-0.0522559238342	-0.0398532478685	-0.0920921744545	0.0749886371108	-0.14992297583	-0.131642853117	0.00483190786987	-0.0490553532695	-0.025453213771	0.00357602424408	-0.0621232527585	-0.0110766751296	0.294986398046	0.162924940066	0.151535886404	-0.138225097086	0.0510220071253	0.0200979397702	0.10737301739	0.0156196425465	-0.0590967622988	-0.018009476645	-0.0239970288127	-0.0685311168437	-0.0318406775545	-0.0472077786444	-0.100368173716	0.0805211638596	0.0967044606888	0.0429882780862	-0.0583181635442	0.0272994179753	-0.0753913360732	0.0612394128528	0.0250060634379	-0.0100091818423	0.0773037698749	-0.0542926010825	0.0905453722965	0.0174549610773	-0.0296385749772	-0.0383900259807	-0.0032701856834	0.0535999483996	0.0419346410154	-0.0567075796263	-0.05128724123	-0.0173240862254	-0.0236766504301	0.101462731033	0.0644636916241	-0.0204790369324	0.0758751150661	-0.00391559744089	-0.01368845483	-0.0196798617766	-0.037032090733	0.0184177514686	-0.0623111660171	-0.0631564922204	0.0362203087815	0.016130465412	-0.0182306517342	-0.000312987005147	-0.0259512696145	0.00502617190821	-0.00112429813323	0.00823237920183	0.00492209406048	-0.00843272987054	-0.00110119668106	0.0163380397429	-0.0155135315186	-0.0220645348113	-0.000934084141823	0.000806680848794	-0.00133280575933	0.00196045414318	-0.00538328366908	0.00276779196198	-0.000628506064296	-0.00646488424138	-0.000503570964273	-0.000143529620294	-0.00372924406364	-0.00156599025332	-0.00148210378478	0.00364975606546	0.000298359296996	-0.00143191758491	0.000560908126271	-0.000917533668823	-1.78586242649e-09
CP2.42.water	0.153227612774	-0.21034809749	0.162769768926	0.0874584981104	-0.0205577142185	-0.0463993016121	-0.204990863539	-0.137009430875	0.222178241015	-0.0321977297095	-0.0179091930124	0.00908028980702	0.0493218000483	-0.0312264949109	-0.0380307382734	-0.0116659319261	-0.0122012939648	-0.0210431868594	-0.0370348655349	0.173066412482	0.00831354097273	0.0791745054937	-0.0193199324655	0.00830481470425	-0.114920263927	0.0520406114667	-0.139697903254	-0.0645269214269	-0.0158384793457	0.110184779098	0.0788239533088	0.0294978938178	-0.0160440194527	0.073822603022	-0.0537622892627	0.0526620070086	-0.134988942387	0.0534372318834	-0.0980593029456	-0.00187272315093	-0.0244613811132	0.00342253936599	-0.0703868169604	0.0656763072139	0.126342154657	-0.0265767876669	-0.0690356930898	0.0538746731445	-0.00731234963878	0.0439598236282	0.0445104129481	0.0596846709709	0.0397534715562	0.00830046299445	-0.00950718378163	-0.031378521322	0.0811361618017	0.00624242636929	0.0640428808109	-0.0182744640742	-0.00321604891909	0.0314305932546	0.0133539450678	-0.00410567157787	0.0472805756512	0.0500140618563	-0.00292140601539	-0.0367131382957	-0.0234656373606	-0.0210923698927	0.0696646419593	-0.0172739933367	0.0233171872159	0.0239511137368	-0.0261630365392	-0.00774441426163	-0.00679821715852	-0.000550494704016	0.00804827985998	-0.0179395611856	-0.0166624800705	0.019013436734	0.00181572712243	0.00146345468386	-0.00107250961638	0.0170927582863	-0.00865638143404	-0.0029251117048	0.00154876047339	0.00292764082713	-0.00112698483508	0.000742933477073	0.00173546052324	0.00580216700559	0.00023209729468	-0.00116854152821	-1.78586242649e-09
CP.12.sed	-0.251417337868	0.0768592282908	0.0843195744637	-0.169101796141	0.0825926080443	-0.298370785477	0.114975485492	-0.109377222697	0.0403248847445	-0.0167320085972	0.166473790877	-0.0238729562286	0.0473230584392	-0.0611480193332	0.0398164320926	-0.0506953382206	-0.0187479050639	-0.0362794728331	0.0843778568448	-0.00183553126243	0.0215297210065	0.0767991299892	0.0298475358568	0.0139383129073	-0.0173289843554	0.00119021719148	-0.0185390298383	-0.0215395498165	0.0363510299801	-0.0238602551085	-0.0392640146687	0.0787928299726	-0.0634795629704	-0.00515526995441	0.00360046439576	-0.00903180240953	-0.00621639658881	-0.0198493881264	0.0141057579605	-0.0213617211089	-0.0382496228665	0.0109181856496	-0.0312311204059	-0.0418915965485	-0.0523827554129	0.00388103633491	-0.00231097136928	-0.0235558208994	-0.0253460794823	0.00340570320325	0.0432548434665	-0.0117645563037	-0.00655956203494	0.0506486409628	0.00128305997552	-0.11369711791	0.00921063043145	0.0117141278793	0.0398722236458	0.0813748100969	-0.0575973367212	0.0437994609079	0.00823006383241	-0.00968380531805	-0.0271182972016	-0.0829169685311	0.0242986146012	0.0263178188607	0.058869829588	-9.66374378263e-06	0.0303967307329	-0.0277649070763	-0.0582134095499	0.0536306213903	-0.016842413354	-0.0089739544126	0.0294291101297	-0.0779266300689	0.084952907767	-0.0117943321281	0.0558466793164	0.00142569983653	-0.0426426099309	0.0256124118257	0.0267041610974	-0.000166340407683	0.00189921697781	0.0264873104538	0.0122303302523	-0.00806986574487	0.0103821401542	0.0166539474691	0.0020720057659	0.0057301028934	0.00101664251205	-0.00282577824637	-1.78586242649e-09
CP.49.water	0.126919279233	-0.307338649579	0.113087570304	0.149344616046	-0.00679174555473	-0.0233974862551	0.00110986763061	-0.0662863338417	0.227197273645	0.194174010803	-0.0530478214388	-0.0235847260833	-0.0128020534274	0.0712682432284	0.0321697804352	-0.04424653249	-0.028532778872	0.0318940421193	0.157695815843	-0.0665971758232	-0.0279297754733	-0.0366381434727	0.00441184500962	-0.0430888462342	-0.00122464545517	0.0589477093932	-0.00947492520006	0.041462253246	-0.109879627068	0.0940462024864	0.00745000903005	0.0473189232381	-0.0127734423389	-0.0191067966675	-0.00298676313605	0.0219310873819	-0.0253340642996	-0.0328829094471	-0.035597081967	0.00364365656129	-0.0308258014905	-0.00457688582102	-0.0248182427228	0.051417607964	-0.0224675007622	-0.0151292154535	-0.00412853642792	-0.00289011442379	0.0836141637164	0.0783806917723	0.0465026467826	0.022747817523	-0.000147855870834	-0.0161637858478	0.0720578404365	0.0305982446783	-0.0363140413634	-0.0611346086228	-0.0477133748731	0.0224948117634	-0.0112221173017	-0.0673023117099	-0.00686434602899	-0.0143849213567	-0.0614223274134	-0.0695547580044	0.0272607037044	-0.0724676299719	-0.0280050931029	0.0675386089492	0.00373832541613	-0.0549741523673	-0.0115689793131	-0.0720216370484	0.0805521737407	0.0547608074748	-0.0153605347562	0.00601792426951	0.0237814016024	0.0654929012627	0.0312008349437	-0.0272954411461	-0.0147701016986	-0.00113740519162	-0.000275659003676	-0.0157781297803	-0.00467098326403	-0.00141034345557	0.0008348523906	-0.00568734170534	-0.0028618087032	0.00448876726305	0.00145405610073	-0.00729156098564	0.00170824936471	-0.000181074967088	-1.78586242649e-09
CP.7.sed	-0.351441857264	0.1015484422	0.0543395383772	-0.0506365410353	-0.035685576634	-0.296340732388	0.0871445570348	-0.225846037203	-0.0380189853526	-0.0318538083508	0.0718563208992	-0.0859137792769	0.0384619009741	0.0127607392617	-0.0115894192291	-0.148320790212	-0.00492726742383	0.00529883952163	0.0319036508912	0.0153825287679	0.0167162103764	0.0528035530084	-0.0202071375749	-0.00538885194339	-0.0109844863547	-0.00637270554732	-0.00524222255125	-0.0156485943921	-0.0369857921595	0.0400642189546	-0.0185865588891	-0.0551625831208	0.0165066664131	0.0039421064913	0.0226406618873	-0.0185173207275	-0.00298606669005	0.0250659116346	0.00806645162685	0.0145416965795	0.0198403428296	0.0207761608421	0.0173395039777	-0.0268630542287	-0.0535295915502	-0.0119196737418	-0.00517526634548	-0.00390471374961	0.0416678217119	-0.0192058852752	0.0080935874185	0.000873273154062	0.0225842497987	0.00510422877975	-0.0372078090387	-0.0148867959178	-0.000190381067647	-0.0116426653885	0.0217785510557	0.0507857583461	-0.00134635413604	0.0165640229248	0.0252911646654	0.014784462132	0.034746642802	-0.0542321020166	0.026776498353	0.012111850291	0.0108337397585	0.0165577377153	0.0049024012219	0.0333743096389	-0.0114150451134	-0.0672256363518	-0.000510058122867	0.0139648914889	-0.0618666627023	0.0575159595147	-0.0703452794886	-0.0221282117095	-0.00418928263332	0.0409257533835	0.0412878603343	-0.00184453100223	-0.000139040217995	-0.011226424825	-0.0740183524662	0.00500227245204	-0.0363955776417	0.0337153743976	-0.0176034979099	0.00967720824087	-0.0113992391049	0.0111104256429	0.0117765359089	0.0107862407582	-1.78586242649e-09
CP2.38.water	0.0631796197424	-0.24227055047	0.0697331513949	0.141693033255	-0.0466408228236	-0.0913075027452	-0.195967499712	-0.0999877623696	0.253164290632	0.00393522479457	0.0106887781838	0.114418239647	0.010776751965	-0.0350135259508	0.0244268890423	0.0378710604101	-0.0412088281202	0.00175000021961	-0.0746445651935	0.117288794576	-0.0315230492578	0.1007196186	0.118940219706	0.0528867491185	-0.0743852648138	-0.0878379163973	0.00973922743882	-0.0344651979193	0.0718254197923	-0.0338565657106	0.0458592834305	-0.0548601861407	-0.0811665808407	-0.0514685414227	-0.0447884513998	0.0205115126217	-0.0577871984452	-0.0135997847188	-0.020285090191	0.0188671396114	0.0520289305248	-0.0235415974422	0.11850337304	-0.0557144600271	0.0352616425698	0.0666886762778	0.097649258693	0.0403196935845	0.0279518512125	-0.0967393131464	0.0180589776222	-0.0087869802764	0.00446020942815	0.0220374048957	-0.0358089734619	0.079180277814	-0.0217277139971	0.0304238190848	-0.0300724063473	0.0346683347164	0.0370530219028	-0.0140179563234	-0.0108773140898	-0.0411972575484	-0.0343263816006	-0.0161088904849	-0.0148593387034	0.0167992115177	0.0217411457842	-0.0205379483662	-0.0578332193692	0.0554675560468	-0.0716633695876	-0.0473655084121	0.0190791892359	-0.0124443389872	0.0173845471139	-0.00982471130145	-0.0166257882521	-0.00204378115147	0.00976804938772	-0.0127849451717	-0.00579125022322	0.00649280498921	0.00035730415216	-0.0322173398069	0.0141424607578	0.0245220378886	-0.00578913710056	-0.00857135063138	-0.00120099250332	0.00672069063543	-0.0126252174874	-0.0194489164062	-0.00101455236743	-0.000713390205237	-1.78586242649e-09
CP.35.water	0.153466851547	-0.212010318757	0.131942972534	0.138691429837	0.0187303222511	-0.077798517821	-0.0570322977047	0.0445792371523	-0.139388219883	0.0682048504051	-0.0494081142346	0.00425492071828	-0.0600672425978	0.00439350664609	0.0420740992498	-0.0607270540364	0.314500456421	-0.027002667948	-0.0386470168589	-0.019905847573	0.109382487414	0.108153834212	-0.0823317457695	0.026510909299	0.00935391534344	-0.0624527828407	0.14361941808	-0.0851445784548	0.0300132992966	-0.020484559488	0.00142631097275	-0.046861119906	0.01109679945	0.0569372387541	0.0158777943459	-0.0346317794589	-0.0840772125849	-0.0114583886118	-0.0730266579254	0.169919792192	-0.0693944232608	0.148600693647	-0.0441030157219	0.0142209074568	0.0436177560725	0.0350525239966	0.0266124624306	-0.0559064299364	-0.0569903379503	0.0735705876776	0.060027129296	-0.0399413747718	-0.0195604884246	-0.0626583039379	0.0214562731233	0.0185346711414	-0.0463292966099	0.0358063381873	-0.0341800927275	-0.0063963526731	-0.0136548919568	0.0162035623054	0.0161134129932	0.0535615456989	-0.0275126622414	-0.0103360466235	0.0026742513493	0.0171975103609	0.0413706919058	-0.00514255575751	0.00238280193886	0.00315045514022	-0.0212423485125	-0.000684045303705	-0.00625126658499	0.00602814722618	0.00507400985648	0.0136010182611	-0.00373191995511	0.0149252307958	0.00369972466796	-0.00914930984341	-0.00104191670292	0.00790845276345	-0.00650496278086	0.00170529514845	0.0065985719986	0.0009176983485	-4.91216297731e-05	0.00132100743973	0.00249900284793	-0.00274399412984	-0.000825848803841	0.00150816949212	0.00186149132823	-0.000119366260135	-1.78586242649e-09
CP.14.sed.PM	0.00614997458073	0.0952419196219	-0.285013226813	0.132683147621	-0.0724575483128	0.123088536632	0.0545583000863	0.127719042636	0.0390081141242	-0.0292996407063	0.156818372685	-0.0786337264721	0.0295365624228	-0.10805012097	0.0347011691609	-0.0769389076184	0.026232918595	-0.0146100421433	0.0411090140292	0.0686719625661	-0.0465624905477	0.0638731236785	0.00382351019818	-0.0829494971694	0.0263209935912	-0.0258408736747	-0.0420365302374	-0.022340034703	-0.0122943320923	0.0342051030897	-0.000960509547209	-0.0134313161857	0.0348816265783	-0.00938659015406	-0.0295464306889	0.0281761913228	0.0447495339792	-0.00857543308217	0.0383652360501	0.00844617725821	-0.0154450175843	-0.000145328592386	-0.0214600417401	0.0678035737934	0.0262113254009	-0.0206438825381	-0.0145654575035	-0.028016895559	-0.0442659084268	0.008756028241	-0.0260188780689	0.0170800108926	-0.0481530397148	0.0236043341401	0.0224868847312	0.0597542274393	-0.0863351746164	-0.000482298143543	-0.0293936885321	-0.0156807899148	-0.0113758395876	-0.0161604175923	-0.0174033105505	-0.0195676075497	0.0833010240983	-0.0957245563808	-0.00351793430388	-0.096597384	0.00643979232201	0.015541800464	0.00447573530128	0.0663728391671	-0.0577583414689	0.0317503570143	-0.00763451589024	-0.0555170769368	-0.00648355217672	-0.0129906396531	-0.019253803234	0.0441340027794	-0.0561741645537	0.0814292613308	-0.0584504977494	-0.00465212012094	-0.0247581686852	0.00310531498148	0.0181838255401	0.0197976699704	-0.0110848665764	-0.00464655975847	0.0164140512952	-0.00539496585886	-0.00600667189238	0.00719487112432	0.000807940757776	6.56336819351e-05	-1.78586242649e-09
CP.45.water	-0.0643992168785	-0.148800801031	0.0779452269726	0.0843008134995	-0.0933299604782	0.0535693358271	0.00131425065974	0.117620649948	0.084741001611	0.12558551402	-0.0222667565586	-0.108633736535	0.0771595693657	-0.0734633820559	-0.0612782754885	-0.20826880551	0.046149167286	0.0380787370568	-0.0729912744621	-0.0370538838157	-0.0250393434852	-0.0676771161517	0.133327580518	-0.0117421903117	0.135935119461	-0.0674052533375	0.0186563729264	-0.168131664177	0.1291462807	-0.0968013761473	0.0960173950731	0.00860200833627	-0.0524290875138	-0.0441585122757	0.0168168862282	-0.0549256990607	0.0494094953294	0.0939088083851	-0.0232464123206	-0.027923381828	-0.0311521868093	-0.0230039038174	-0.0218311886307	-0.00369416005732	-0.025287765166	0.0214424184553	-0.00158372601137	-0.0419143652813	0.0804990768494	0.0572442331501	0.0309597604444	0.00173607747364	0.0162468928983	0.00573595084003	-0.0116937727293	0.0142145738565	0.00965506242094	-0.10076379283	0.00217100937238	0.0266440749131	0.0210150077554	-0.0545526810984	0.0222489011996	-0.0273606711979	0.0240523217866	0.0288019459253	0.0591928547866	-0.0297720807265	-0.0199189789466	0.0510620767794	-0.012150331477	0.00160915976895	0.060637233877	0.0296939492574	-0.0340466446634	0.00899309756373	0.029592774098	-0.00649710189476	0.00451345931782	-0.0636392786524	0.00276303900877	0.0174688072167	0.0178379419744	0.0246305767197	0.000735367294855	0.00311892159358	-0.00882788507876	0.00814696358786	0.00120605021955	-0.00439075139018	0.00323889720948	-0.0016811245456	-0.00352612526374	-0.00111347394188	-0.0013008907459	-0.00310079529668	-1.78586242649e-09
