pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97
CP.13.sed.PM	-0.183005152211	0.0880211710423	0.0256242682699	-0.136664777517	0.0131974846648	-0.0338894969138	0.11989327724	-0.0484544248754	0.108096607161	0.0801560697645	-0.00302067014439	0.100809928801	-0.0826304914074	0.101972448725	-0.0317341878073	0.0287242191759	-0.00207035615895	0.0253438367386	-0.00274939297956	0.00191561014446	0.00440921644888	0.00629701292569	-0.00281801038257	-0.00753998160422	-0.0738038337624	0.0112565016607	0.00146794517095	0.0119287019281	-0.0385702923035	-0.061043636304	0.00559306593999	0.00572434304727	0.0151724168903	0.0133035372746	0.0406080102725	-0.0367555040844	-0.01192746071	-0.0514655858048	0.0438399668984	0.0126255792512	0.0620396680988	0.0658186688771	0.0597477930928	-0.0593705326672	-0.0751233774835	-0.013191436517	-0.0150456610583	-0.0464819909073	0.00312975742761	0.0473475425398	0.0910568733455	-0.00606641391946	-0.0281538794779	-0.011579310204	-0.0116687538188	-0.0632967405272	-0.0331341736645	-0.0872915242011	0.0572375677354	0.014491289536	0.0355679561221	0.0477356462395	0.0360110284969	0.139818142957	-0.0214630046813	-0.0647056096254	-0.159769871191	0.0814044142126	0.0244800073569	0.0756332004668	0.0764079985671	0.0452715147745	-0.102012509897	-0.0535940980761	-0.0641286996358	0.0834042806069	0.0988842096687	0.11252073648	0.185585724616	-0.191053734711	-0.0196958756952	0.101617799102	0.132749329183	-0.122722891227	0.0759764979039	0.0410923691265	-0.0737334557403	0.0578950726329	-0.0696023953031	-0.027582242979	0.0223544847811	-0.0479584684243	0.0134112815801	-0.0697197771499	0.00139802940948	0.012042182464	-6.44814086513e-09
CP.39.water	0.066361480704	-0.141636088568	0.00247703045872	0.0403231258068	0.0285277795263	-0.0350261750837	0.0862055054028	0.0126237907902	-0.10456943811	0.00723165877121	0.0442407627508	0.116576983527	0.101199482283	-0.0259167054384	-0.140798698437	-0.0684320374816	0.0625781173384	0.251847306015	0.031511453752	-0.0432009166243	0.0613781495111	0.0204910195033	-0.0553279121939	-0.113084323995	0.0126728259082	-0.123177604865	-0.181658613477	0.0493265407828	0.132404601977	0.0982277628549	0.0989438677415	-0.0232510922339	0.0903182678142	-0.0733400690788	0.0425277636528	0.0173067188141	0.00957625153991	-0.0229987823121	0.0268721541978	-0.0576456343567	-0.0943570631401	0.00204642996885	0.0751079725152	0.0749148864574	-0.0410260926299	0.0980988071008	-0.00338618788906	-0.0514757749463	0.0345034507258	-0.037473011283	0.0702297406098	-0.106512285962	0.0746481537874	-0.0742087644624	0.0868885351753	-0.149776027071	-0.138681416243	0.0400590845967	-0.0334455829023	0.0521939453257	-0.0237912100306	0.10995287801	0.0419438750169	-0.0162539183279	-0.107564373282	0.0182696380764	0.0207015905004	0.00129776981055	-0.0734122098928	-0.0186789702083	-0.0990877436782	0.0406532120547	0.0197023219357	0.0595065022545	-0.0520239310586	0.0586711982051	0.0126727249129	-0.0479607669355	0.0516711736336	-0.000471953567551	-0.006401357851	-0.0379905559079	0.0309017811863	0.0116685788533	-0.0279177971047	-0.00643677412683	0.0156930812989	-0.00325807617725	0.0122399293444	-0.015224548365	-0.0124979166492	-0.00845659248041	-0.00706136909172	0.00794654090854	0.00365052757876	0.00762104512012	-6.44814086513e-09
CP2.42.water	0.0656605636701	-0.176063940536	0.0586670314259	-0.000594311619361	0.0868873280225	-0.208225491307	-0.0650685358864	0.0818516224285	0.0899792717709	0.0290664850107	-0.00208707766221	-0.012450149419	-0.0170335197907	0.0219117612767	-0.0092342380545	0.022401316805	0.0863857157161	-0.0125397832355	0.0691446705938	-0.0058886450438	0.0108129927155	0.0283403284389	-0.0125200340537	-0.0959684230037	-0.114633305374	-0.0307477225469	-0.0252482300293	0.0651370918983	0.0992305765552	0.0380353537544	0.0450258686469	0.0218228439129	0.0575379843006	-0.0275983327388	0.00457529303995	-0.00795957466609	0.0486228267654	0.0711888916195	-0.0530871619871	-0.0179180436551	-0.0314644319253	-0.0192430468808	-0.0311986482797	-0.011701824345	-0.0650701501599	-0.00787109315953	0.0142707714204	-0.0678393528335	-0.00776096870085	0.13074377503	-0.0405981427186	0.015566372317	-0.00384948053086	0.00279757636258	-0.0626251652963	0.247996053313	0.00783941743299	-0.097184997984	-0.166870186005	0.0220514785624	-0.0761886085721	0.00587693973254	-0.13011837054	-0.154169334755	-0.0231864796749	-0.003915016291	-0.100639713287	0.0600404384957	-0.0096726878101	-0.00735213313977	-0.0226566554669	0.0326820648279	-0.101090324288	-0.135878521075	-0.058904667959	0.0136502767118	0.0228182174924	0.015122765748	-0.164847927309	-0.0731790586282	-0.0838833253226	-0.0611644618005	0.0219345701089	-0.0237211011844	0.121745925312	-0.01407457648	0.00235474608614	0.00760739751049	0.0598959260724	-0.017978942268	-0.0060549455404	0.0142998140426	0.0164340283292	0.010985864535	0.00814547152376	0.000513019498092	-6.44814086513e-09
CP.12.sed	-0.176919773268	0.0295443841559	0.0336085756268	-0.20464114498	0.061698621886	0.0584760678108	0.0065273526687	0.00418202269144	0.0937141279685	0.116547287287	0.0809386270551	0.0813867723474	-0.00121370189937	0.0599857473589	-0.0785011898245	0.011276069094	-0.0595288083589	-0.0403242324101	-0.009327865497	0.00330913556042	-0.0682793497157	0.0365044341732	-0.0733036894842	0.00521974598019	-0.0286496447478	0.0735995257108	0.0456742950953	0.0116590174144	0.0536400513508	0.105434704215	0.0163946881592	0.0376442556897	0.0408040483434	-0.0540564053512	-0.00438998464587	-0.00412984963034	0.0490307326608	0.0162052700598	-0.078013356716	-0.0211548400274	-0.0831723541067	-0.0311634587235	-0.00778447827213	0.0220835673655	0.0445398268214	-0.0294912608798	0.00397716793522	-0.0326916117863	0.026873541519	-0.168673973747	-0.0543519816025	-0.065115779087	0.0357665427437	0.10384709649	0.0144203332328	0.0566365880539	0.00783486794001	0.0684682402902	0.000526760613906	-0.0161593996735	-0.0104690516632	0.0728742092813	-0.0349826575696	0.017925073375	-0.00657287471721	-0.0947192324503	0.0347025733751	-0.0102088817808	0.0484069585484	-0.0172573542367	0.0809670497712	0.000374889873995	0.11625779383	0.00808731585888	0.0801232323108	-0.0770278601258	0.0165162730988	0.0512449561963	-0.00643067956722	-0.050040811214	0.0640185598509	0.0221876717185	0.122641502748	-0.0115104915885	-0.0821634494466	0.0667748753998	-0.0219270111175	-0.047991316025	0.308827121532	0.0114704943338	-0.0684677347052	0.113642345874	-0.0768034302666	-0.0425083500558	0.0136809506539	-0.000122677483034	-6.44814086513e-09
CP.49.water	0.0601677956577	-0.224532548472	0.00619368260612	0.0295862191311	0.0334754308144	-0.101848460786	-0.047241324883	-0.241659572419	0.0336891469997	0.0422551802066	-0.0680737846151	0.0716602260042	0.0465507049601	-0.00145860813632	-0.0473811488549	-0.0140157379528	-0.0767155565302	-0.0078053238777	0.026247364903	0.0336406645752	-0.0236937465529	0.104633470461	0.0671748518799	0.0534351738792	0.0904031093965	0.0313593368644	0.00857982323818	-0.0546669264929	0.0132030645017	-0.0487353124235	-0.00210532416727	-0.00731376505658	0.085494943428	0.0189119548447	0.00177621557912	0.0386926747245	0.00430787780235	0.0117185653462	-0.0586283907204	0.00741169481012	-0.00623691472026	-0.0781839210029	0.00100905770073	-0.0944391365789	-0.0129655934726	-0.00816145502202	-0.0336511058249	-0.0297905248813	0.0108008014735	0.0874405722615	-0.0167731338993	0.0403966592965	0.0853717885355	0.0362370955939	-0.00292474147336	0.00326690823094	0.00995780930483	-0.0177502232267	-0.00460516129041	-0.0548639264987	0.00926530895039	-0.0565837004695	0.117131171832	0.0215120258939	0.0482703480733	-0.0956332951229	0.0617544216269	0.0314138608351	-0.0953112261077	0.0541729905384	0.0166932215586	-0.000803162630121	0.0513860955984	-0.0359512237982	-0.0267164130928	-0.0383616599801	-0.115503652767	-0.0994523240673	0.0277191707892	0.119757542267	-0.0189944060761	-0.00500081244151	0.110989437239	-0.068723013103	-0.0275521459752	0.0125025452156	0.0454847984203	0.278487560281	0.0344117915896	-0.201477760697	0.0174234559745	0.0218056787831	0.0251696205196	0.026546020055	-0.0124098170092	-0.000790012170045	-6.44814086513e-09
CP.7.sed	-0.254109440441	0.0597735146207	-0.0533696516453	-0.201318389883	0.0842737932961	-0.0334225167349	0.102250651077	-0.00377829438507	0.074226063806	0.0621022259914	-0.0158780490932	0.0475311971472	-0.0325538889536	0.0498605519612	-0.0480894048931	0.0288222579256	0.00177093373667	0.0169829074449	-0.0135345304617	0.0149986203659	0.0224509576054	0.00397513457276	-0.0616267715615	0.0314922555672	-0.0504404513434	0.0440321839567	-0.0133023648809	0.0287214852075	-0.00126349418839	0.0362324891182	0.000333623796396	-0.037483206038	0.0117515009015	0.0201060216803	0.0215081497794	0.077870382207	-0.0163977405966	0.00152946257303	0.0116005310187	-0.010711691535	0.0109164954163	0.0179042518073	-0.0262847824495	0.00509486256033	0.00311998120425	-0.0220229136811	-0.0510232694819	0.0449484079465	-0.0157176661143	0.0300079211866	0.00470409876799	-0.0131528499973	0.00354910760492	-0.038228638831	0.045525178001	0.0100605495288	0.0128686934588	-0.00712822450994	-0.0118446633514	0.0135837468499	0.0568154611309	0.0296322741206	0.000896633007533	-0.0232374012944	0.0262356897951	-0.0208308856735	0.0559357645486	-0.0617768461596	-0.0586867275321	0.00238362110121	-0.038660837831	-0.0967662487068	-0.0166713009673	-0.0667403790761	0.0208485253482	0.0190823740812	-0.0750360354108	-0.0752348312762	-0.00242896042864	0.0747682256575	-0.0431896686848	-0.077743723928	-0.128192746285	0.0142173387049	0.0106476676368	-0.069949959421	0.0485698645942	-0.0681651934651	-0.145465859043	-0.0316832455955	0.00769330176702	0.242483076435	0.104429080276	-0.262967765145	-0.158686294022	-0.0668569656075	-6.44814086513e-09
CP2.38.water	0.0561613204453	-0.171098593318	0.0361254366566	0.0108054767717	0.0922130441665	-0.192373884828	-0.0917277590835	0.0506094884769	0.128289913194	0.0154938504086	0.0150213565706	-0.0598733077677	-0.0496769166062	-0.0209731835104	0.0894676248282	0.00963295925394	0.0529121060637	-0.0666201169742	0.103683531073	0.0651297144074	0.0257093632072	0.0209290447579	-0.0331008137718	-0.0571563909184	-0.0591356763346	0.0303575502824	0.0535871605587	0.0283591011839	0.0806667371764	0.0330097824638	-0.0423620695233	0.0263820977937	-0.112809727947	-0.143397477115	-0.0845779585367	0.0398175786156	-0.0355115489046	-0.0446430108256	-0.0555591047215	-0.045998088972	-0.101306424592	-0.0270931142592	0.083851484752	0.0722497547646	0.00620159277442	0.0750324124788	0.047251705929	0.0404282159935	-0.0884917945695	-0.00974636158853	-0.0375569148941	0.0459771551993	0.0379251328789	-0.0563676237526	0.0175691750018	-0.0806677740734	-0.0413161545189	-0.00173069381479	0.156806459724	0.0246186959384	0.194334301844	-0.115898719701	0.0181868709477	0.159193516869	-0.0109696545248	-0.0423740481715	-0.132577054512	0.018795411117	0.0919252737153	0.0273656731901	-0.135689849476	-0.0326326613753	0.0635329285701	0.033714040566	0.148723957976	0.0670185837888	0.0304607022619	0.0102094176521	-0.0171801718376	0.0836429910148	-0.0244722645011	-0.0371843665448	0.0188106367664	0.0616088085627	0.0307494046948	-0.0252762677143	-0.0650902267422	0.00326283340876	0.00128272558382	-0.0258970226638	0.00580494932915	-0.000364797670338	0.00970596537243	0.00862710656525	-0.00587728096238	0.00517841614768	-6.44814086513e-09
CP2.24.water	0.0512226852096	-0.166876572033	-0.0141598803628	0.0297877120697	0.0716112043413	0.0281438384195	0.184119608834	0.17831497631	0.0393470206944	-0.0109719597342	-0.0186802390293	-0.0577345708462	0.037628876895	-0.0240967272144	-0.0579055893135	0.0736465783437	-0.024317102265	-0.0813470773861	0.0704612735416	-0.0156370833661	-0.112240665861	0.087257949466	0.0971702262807	0.0341669577349	0.0542730670027	-0.0745076942024	0.141868537399	-0.0497048387015	-0.0400623170435	-0.0229976639781	-0.00412133658586	0.0318932981836	0.03988898834	0.0134993598486	-0.0262705108687	-0.0252740523851	0.0266920396755	-0.0246993005352	0.00466674737087	-0.00479635285015	0.00577032613055	-0.061997006701	-0.0537754428271	-0.0499456994176	0.0633002647979	0.131311971529	0.116851966021	0.128892397486	-0.0317705150383	0.05086293697	0.048683600753	0.000780258546265	-0.0741544900524	0.0196067820578	0.0695136157761	-0.0264632578817	0.139177625625	0.0737528126237	-0.0075094628343	0.027886714428	0.0908404922665	0.170650876541	0.114721872569	0.0194420818464	-0.0348508904372	0.0247422091471	-0.0751949630129	-0.110135637285	-0.183567926542	-0.123172236805	-0.0397512208707	0.063084458288	0.00681801687027	-0.0806953276514	-0.0239413924491	0.0218205990579	-0.00209356346631	0.106990222402	-0.026707342141	-0.0647202779625	-0.00585008613117	-0.00307327438879	0.0444192682539	0.0664685413779	0.00953079300401	-0.0436561116743	0.0880336473571	0.00107342240511	-0.00304352592479	-0.0183269140796	-0.0281418878935	0.00640286559874	-0.0538739307176	0.00238220328016	0.0133024906897	-0.00513684868871	-6.44814086513e-09
CP.35.water	0.0691585928815	-0.138822854533	-0.00415885823421	0.0402096043989	0.048003561602	0.0284346076104	0.130953441871	0.0186895126799	-0.079301915556	-0.00111009393874	0.0531557513072	0.0630389781438	0.101477817508	-0.0187880530894	-0.137307020674	-0.108402965866	0.0358482275852	0.193174595931	-0.0275907698263	-0.0420476756882	0.16339034789	-0.01561862915	0.0567714076115	-0.090982295308	-0.0966894049903	0.00839180882209	0.0490918050135	0.0652129309142	-0.15973576146	0.133313294622	-0.0966425707835	-0.0193119330232	0.0122806756531	-0.0289885303965	-0.152160857377	-0.113376908113	0.0272036345074	0.0743537315951	0.0341489685338	0.053226822921	0.0387470106225	0.0830251850136	-0.124506584576	-0.0824770548053	0.110309667582	0.0546887233884	0.0625687331348	-0.00546936092885	-0.104561129801	0.0685057461344	-0.0133769907319	-0.0161016048617	-0.0831756338871	0.0265699820611	0.0899395160005	0.124653553509	0.0955100212808	-0.0345972779909	0.0231090941856	0.0109540930277	0.0617897757201	-0.0812922549493	-0.043681366561	0.0796721570346	0.0643646941437	-0.0666306804172	0.0584295873869	0.0646322266128	0.0365399278222	0.0747593960032	0.0389209280589	-0.0560388037215	0.0957888104687	0.0197947357093	0.0449368884364	-0.0595158680931	0.036621749369	0.00560125563351	-0.0113333148408	-0.0052715073354	-0.00600452144716	0.0543712363106	-0.0334897996501	-0.0282948652128	-0.0317377496548	0.0196753045157	-0.0362766666542	0.00447422961016	-0.0354727449841	-0.0118512324118	0.0215810110692	-0.00831008683848	0.00926500614539	0.019585016789	0.00112107667476	-0.00263589605233	-6.44814086513e-09
CP.14.sed.PM	0.0870419761062	0.110246464385	-0.0992132061703	0.0419116639541	-0.137695830159	-0.0500669910284	-0.0508989226251	0.0468520152186	-0.0290150655304	0.104612933021	0.00139760186291	-0.0222217396583	0.000109056485484	0.0419527991197	0.0155264390423	0.059458103062	0.0655663875046	0.0419096740511	-0.0674332149654	0.105062684443	-0.0495666071434	0.00784809902119	-0.00831212474762	-0.0102985710982	-0.0297759664021	-0.00943059116497	0.110742481388	-0.0485282903972	-0.0370554359176	-0.0155125641039	-0.0339594594355	-0.104832736357	0.0653771947744	-0.0163006727696	-0.0117536867293	-0.123984831156	0.0453148286745	-0.0467497126736	-0.053790435636	-0.0929237826129	0.0852453109676	-0.102981747676	0.150966905885	-0.0561893287324	-0.0752844459933	0.114355349076	0.030878154934	-0.0215485935545	-0.0436764227396	-0.0961954225151	0.0720783247425	0.0475418709923	0.100860324907	-0.0164690666101	0.0393192518845	0.0091699353251	0.0278375675581	-0.029982068012	-0.0160171711005	-0.125244570889	-0.0107500503273	-0.0331972626799	-0.162754094922	0.0680358319841	-0.0722170219843	-0.0610947345279	0.129762634457	-0.0258040254192	-0.0804022636494	0.106466066754	-0.0181444142348	-0.0785857265388	0.0358499536073	0.00216765502456	-0.041838020259	-0.106121766591	0.0298935864081	0.0517432065092	0.07357845828	-0.0374352640574	0.055069483782	-0.202333371491	-0.00423913111575	0.00113560808277	0.122437732872	-0.0385480631395	0.0940025872194	-0.0243643401859	-0.00969701874713	0.0350890487681	0.0355719350998	-0.0204502939941	-0.00686396689947	0.0124825195868	0.00681187969723	-0.0236161852513	-6.44814086513e-09
